,rs,baldereschi,N,M,E_CCSD_corr,E_CCSD_s_corr,E_CCSD_os_corr,E_CCSDT_corr,E_CCSDT_s_corr,E_CCSDT_os_corr,E_dRPA_ks_corr,E_DCSD_corr,E_DCSD_s_corr,E_DCSD_os_corr,E_DCSDT_corr,E_DCSDT_s_corr,E_DCSDT_os_corr,E_CCSDT_ring_corr,E_CCSDT_ring_s_corr,E_CCSDT_ring_os_corr
1546,1.0,True,14,12212,-0.3926063310647034,-0.0829033530953688,-0.3097029779693346,,,,-0.6309461665027317,-0.3964809052829903,-0.0838487600183772,-0.312632145264613,,,,,,
1547,1.0,True,14,12260,-0.3926072011986464,-0.082903358691269,-0.3097038425073775,,,,-0.6309493096035319,-0.3964817781757367,-0.0838487670371339,-0.3126330111386028,,,,,,
1548,1.0,True,14,12308,-0.3926080676665255,-0.0829033669742493,-0.3097047006922762,,,,-0.6309524419116785,-0.396482647301951,-0.0838487767350347,-0.3126338705669162,,,,,,
1549,1.0,True,14,12434,-0.3926103588193849,-0.0829033863474972,-0.3097069724718876,,,,-0.6309607262705093,-0.3964849456933356,-0.0838487998441881,-0.3126361458491474,,,,,,
1550,1.0,True,14,12476,-0.3926112480263146,-0.0829033954025954,-0.3097078526237191,,,,-0.6309639418948709,-0.3964858377302118,-0.083848810347428,-0.3126370273827837,,,,,,
1551,1.0,True,14,12548,-0.3926123457560009,-0.0829034032165385,-0.3097089425394623,,,,-0.6309678929786174,-0.3964869390406887,-0.0838488199572775,-0.3126381190834112,,,,,,
1552,1.0,True,14,12662,-0.3926143143062107,-0.0829034215861189,-0.3097108927200918,,,,-0.6309749958425874,-0.3964889140063147,-0.0838488415310991,-0.3126400724752156,,,,,,
1553,1.0,True,14,12716,-0.3926152255644638,-0.0829034269099473,-0.3097117986545165,,,,-0.6309782915746712,-0.3964898281340597,-0.0838488483474084,-0.3126409797866513,,,,,,
1554,1.0,True,14,12776,-0.392616315700993,-0.0829034358373806,-0.3097128798636123,,,,-0.6309822419829424,-0.3964909217025956,-0.0838488590510297,-0.3126420626515658,,,,,,
1555,1.0,True,14,12860,-0.392617611474872,-0.0829034449747387,-0.3097141665001333,,,,-0.6309869079572715,-0.3964922218146385,-0.0838488703047475,-0.312643351509891,,,,,,
1556,1.0,True,14,12938,-0.3926188869749976,-0.0829034561522247,-0.3097154308227728,,,,-0.6309915125269131,-0.3964935013789964,-0.0838488835574766,-0.3126446178215198,,,,,,
1557,1.0,True,14,12986,-0.3926196636678548,-0.0829034643337601,-0.3097161993340946,,,,-0.630994319600818,-0.3964942805006287,-0.0838488930057432,-0.3126453874948854,,,,,,
1558,1.0,True,14,13070,-0.3926210162568553,-0.0829034758554776,-0.3097175404013776,,,,-0.6309992114708782,-0.3964956372993793,-0.0838489067344577,-0.3126467305649215,,,,,,
1559,1.0,True,14,13142,-0.3926219666397835,-0.0829034833189096,-0.3097184833208739,,,,-0.6310026394440301,-0.39649659070685,-0.0838489157450805,-0.3126476749617695,,,,,,
1560,1.0,True,14,13190,-0.3926226363200922,-0.0829034897809852,-0.309719146539107,,,,-0.6310050474152082,-0.3964972626478197,-0.0838489232938183,-0.3126483393540014,,,,,,
1561,1.0,True,14,13274,-0.3926239754954707,-0.0829035010856374,-0.3097204744098333,,,,-0.6310098977993338,-0.3964986060028113,-0.0838489367801478,-0.3126496692226634,,,,,,
1562,1.0,True,14,13316,-0.3926246847544056,-0.0829035064366981,-0.3097211783177075,,,,-0.6310124729665533,-0.3964993175028314,-0.0838489432918712,-0.3126503742109602,,,,,,
1563,1.0,True,14,13396,-0.3926260218508214,-0.0829035198399442,-0.3097225020108772,,,,-0.6310173155031923,-0.3965006588454055,-0.0838489588733622,-0.3126516999720433,,,,,,
1564,1.0,True,14,13492,-0.3926275465350135,-0.08290353183979,-0.3097240146952235,,,,-0.6310228426268422,-0.3965021883104837,-0.0838489733664015,-0.3126532149440821,,,,,,
1565,1.0,True,14,13522,-0.3926277373391985,-0.0829035319901417,-0.3097242053490567,,,,-0.6310235206400863,-0.3965023798065696,-0.0838489738238515,-0.3126534059827181,,,,,,
1566,1.0,True,14,13618,-0.3926292302500255,-0.0829035447135292,-0.3097256855364962,,,,-0.6310289150640065,-0.3965038775887349,-0.0838489889813833,-0.3126548886073515,,,,,,
1567,1.0,True,14,13762,-0.392631358627561,-0.0829035612739733,-0.3097277973535877,,,,-0.631036620987403,-0.3965060127221071,-0.0838490090170901,-0.312657003705017,,,,,,
1568,1.0,True,14,13798,-0.392631850404568,-0.0829035653726483,-0.3097282850319197,,,,-0.6310384063878254,-0.3965065059513883,-0.0838490139183443,-0.3126574920330439,,,,,,
1569,1.0,True,14,13870,-0.3926330047046425,-0.0829035749771587,-0.3097294297274838,,,,-0.6310425929073187,-0.3965076638982715,-0.0838490254127895,-0.312658638485482,,,,,,
1570,1.0,True,14,13960,-0.3926343437954359,-0.0829035864164076,-0.3097307573790283,,,,-0.6310474441029278,-0.3965090072003753,-0.0838490390401415,-0.3126599681602338,,,,,,
1571,1.0,True,14,14002,-0.3926348889711141,-0.082903589876612,-0.309731299094502,,,,-0.6310494182068386,-0.3965095541112154,-0.0838490433930275,-0.3126605107181878,,,,,,
1572,1.0,True,14,14128,-0.3926367378349136,-0.0829036054485096,-0.3097331323864039,,,,-0.6310561177277116,-0.3965114088594523,-0.0838490619852208,-0.3126623468742314,,,,,,
1573,1.0,True,14,14194,-0.3926377657256978,-0.0829036144630616,-0.3097341512626361,,,,-0.6310598360922467,-0.3965124401321381,-0.0838490726798617,-0.3126633674522764,,,,,,
1574,1.0,True,14,14254,-0.3926386624881104,-0.0829036206659583,-0.3097350418221521,,,,-0.6310630919853785,-0.3965133397830186,-0.0838490803475371,-0.3126642594354815,,,,,,
1575,1.0,True,14,14290,-0.3926392409195314,-0.0829036251843753,-0.309735615735156,,,,-0.6310651976392944,-0.3965139200392007,-0.0838490858137273,-0.3126648342254734,,,,,,
1576,1.0,True,14,14398,-0.3926405676134409,-0.0829036373568433,-0.3097369302565976,,,,-0.6310699927327201,-0.3965152509849961,-0.0838491001465366,-0.3126661508384594,,,,,,
1577,1.0,True,14,14464,-0.3926416515697323,-0.0829036470406792,-0.3097380045290531,,,,-0.6310739337727502,-0.3965163383113685,-0.083849111603047,-0.3126672267083216,,,,,,
1578,1.0,True,14,14512,-0.3926423269885978,-0.082903652252143,-0.3097386747364548,,,,-0.6310763948061664,-0.3965170157756227,-0.0838491179194279,-0.3126678978561947,,,,,,
1579,1.0,True,14,14620,-0.3926437191402626,-0.0829036631267897,-0.3097400560134729,,,,-0.6310814513624012,-0.3965184121757172,-0.0838491310694171,-0.3126692811063001,,,,,,
1580,1.0,True,14,14668,-0.3926443043295525,-0.0829036688536762,-0.3097406354758763,,,,-0.6310835689634163,-0.3965189992766243,-0.0838491377464366,-0.3126698615301876,,,,,,
1581,1.0,True,14,14788,-0.3926457775644727,-0.0829036797013476,-0.309742097863125,,,,-0.6310889017634848,-0.3965204772912357,-0.0838491510014012,-0.3126713262898344,,,,,,
1582,1.0,True,14,14902,-0.3926472050765821,-0.0829036922842744,-0.3097435127923076,,,,-0.6310940747114888,-0.3965219092782932,-0.0838491659165506,-0.3126727433617426,,,,,,
1583,1.0,True,14,14932,-0.3926474961089933,-0.082903694596421,-0.3097438015125722,,,,-0.6310951207567556,-0.3965222013073795,-0.0838491686998626,-0.3126730326075169,,,,,,
1584,1.0,True,14,15004,-0.3926483425351468,-0.0829037012206152,-0.3097446413145315,,,,-0.6310981867691893,-0.3965230504009427,-0.0838491767084898,-0.3126738736924529,,,,,,
1585,1.0,True,14,15064,-0.3926490699902409,-0.0829037081404157,-0.3097453618498252,,,,-0.6311008232390424,-0.3965237801550555,-0.0838491848093097,-0.3126745953457457,,,,,,
1586,1.0,True,14,15142,-0.3926500628203105,-0.0829037169671918,-0.3097463458531188,,,,-0.6311044316303789,-0.3965247760856142,-0.0838491952581772,-0.312675580827437,,,,,,
1587,1.0,True,14,15238,-0.3926513549638452,-0.0829037286591852,-0.30974762630466,,,,-0.6311091140790486,-0.3965260724722778,-0.0838492090587016,-0.3126768634135761,,,,,,
1588,1.0,True,14,15310,-0.3926522231263003,-0.0829037354863799,-0.3097484876399203,,,,-0.6311122686502487,-0.3965269433057002,-0.0838492173050104,-0.3126777260006897,,,,,,
1589,1.0,True,14,15358,-0.3926526934686286,-0.0829037385668912,-0.3097489549017373,,,,-0.6311139657988051,-0.396527415191824,-0.0838492211517157,-0.3126781940401082,,,,,,
1590,1.0,True,14,15406,-0.3926532955787604,-0.0829037436250519,-0.3097495519537084,,,,-0.6311161525363077,-0.3965280191738021,-0.0838492271936421,-0.3126787919801599,,,,,,
1591,1.0,True,14,15544,-0.3926549752328047,-0.0829037557488569,-0.3097512194839477,,,,-0.6311222622608237,-0.3965297040584316,-0.0838492420681167,-0.3126804619903148,,,,,,
1592,1.0,True,14,15592,-0.3926555375747877,-0.0829037587321485,-0.3097517788426391,,,,-0.6311243036293526,-0.3965302682093838,-0.0838492459724915,-0.3126810222368923,,,,,,
1593,1.0,True,14,15676,-0.3926565194294504,-0.0829037665723821,-0.3097527528570683,,,,-0.6311278684554437,-0.3965312531797886,-0.083849255415118,-0.3126819977646705,,,,,,
1594,1.0,True,14,15808,-0.3926578312055661,-0.0829037745732134,-0.3097540566323527,,,,-0.6311326174354204,-0.3965325692022433,-0.0838492655613609,-0.3126833036408824,,,,,,
1595,1.0,True,14,15844,-0.3926582490878254,-0.0829037779266242,-0.3097544711612011,,,,-0.6311341385651295,-0.3965329883426721,-0.0838492696004047,-0.3126837187422673,,,,,,
1596,1.0,True,14,15892,-0.3926588257100184,-0.0829037814369498,-0.3097550442730686,,,,-0.6311362387464615,-0.3965335668016597,-0.0838492740544785,-0.3126842927471812,,,,,,
1597,1.0,True,14,16006,-0.3926600861903749,-0.082903791639876,-0.3097562945504989,,,,-0.6311408204892,-0.3965348312000414,-0.0838492863142983,-0.312685544885743,,,,,,
1598,1.0,True,14,16048,-0.3926603096933132,-0.0829037921002259,-0.3097565175930873,,,,-0.6311416223085713,-0.3965350554421059,-0.0838492871372463,-0.3126857683048595,,,,,,
1599,1.0,True,14,16138,-0.3926612474233705,-0.0829037981644829,-0.3097574492588876,,,,-0.6311450273750955,-0.3965359962062352,-0.0838492947353042,-0.3126867014709309,,,,,,
1600,1.0,True,14,16258,-0.3926624897852721,-0.0829038067564313,-0.3097586830288407,,,,-0.6311495504856213,-0.3965372424544391,-0.0838493053609459,-0.3126879370934932,,,,,,
1601,1.0,True,14,16330,-0.3926631741057584,-0.0829038107258686,-0.3097593633798897,,,,-0.6311520318062,-0.3965379289838059,-0.0838493104491124,-0.3126886185346935,,,,,,
1602,1.0,True,14,16438,-0.3926643949987883,-0.0829038206346281,-0.3097605743641601,,,,-0.6311564785168643,-0.3965391536431847,-0.0838493223559918,-0.3126898312871929,,,,,,
1603,1.0,True,14,16522,-0.3926652154522587,-0.0829038265171292,-0.3097613889351295,,,,-0.6311594563887661,-0.3965399767050299,-0.083849329578599,-0.3126906471264309,,,,,,
1604,1.0,True,14,16558,-0.3926655985857693,-0.0829038300427604,-0.3097617685430089,,,,-0.6311608498615154,-0.3965403610457432,-0.0838493337292083,-0.3126910273165348,,,,,,
1605,1.0,True,14,16620,-0.3926661136929035,-0.0829038339958825,-0.3097622796970209,,,,-0.6311627199813041,-0.3965408777198294,-0.0838493385219712,-0.3126915391978582,,,,,,
1606,1.0,True,14,16722,-0.3926670322766611,-0.0829038392114054,-0.3097631930652556,,,,-0.631166051393522,-0.3965417992517001,-0.0838493452391312,-0.3126924540125688,,,,,,
1607,1.0,True,14,16788,-0.3926675740990236,-0.0829038430808346,-0.309763731018189,,,,-0.6311680085964861,-0.3965423428810717,-0.0838493499898403,-0.3126929928912314,,,,,,
1608,1.0,True,14,16878,-0.3926684875438697,-0.0829038497466002,-0.3097646377972694,,,,-0.6311713362991225,-0.3965432591686738,-0.0838493581478581,-0.3126939010208156,,,,,,
1609,1.0,True,14,16950,-0.3926691349746157,-0.0829038543045944,-0.3097652806700213,,,,-0.6311736861935262,-0.3965439086787135,-0.0838493637635717,-0.3126945449151417,,,,,,
1610,1.0,True,14,16986,-0.3926694344041457,-0.08290385588618,-0.3097655785179656,,,,-0.6311747698930331,-0.3965442091293544,-0.0838493658350841,-0.3126948432942703,,,,,,
1611,1.0,True,14,17070,-0.3926701510229067,-0.0829038596524751,-0.3097662913704316,,,,-0.6311773749686657,-0.3965449280076204,-0.0838493707730089,-0.3126955572346114,,,,,,
1612,1.0,True,14,17196,-0.3926714353112563,-0.0829038692382475,-0.3097675660730088,,,,-0.6311820575378492,-0.3965462162375853,-0.0838493824608511,-0.3126968337767342,,,,,,
1613,1.0,True,14,17244,-0.3926718945460619,-0.0829038724952036,-0.3097680220508582,,,,-0.6311837274485158,-0.3965466769337211,-0.083849386468661,-0.3126972904650601,,,,,,
1614,1.0,True,14,17316,-0.3926724954092153,-0.0829038772813061,-0.3097686181279092,,,,-0.6311859054771549,-0.3965472797703373,-0.0838493922325695,-0.3126978875377678,,,,,,
1615,1.0,True,14,17436,-0.3926736631594743,-0.0829038844659062,-0.309769778693568,,,,-0.6311901602901953,-0.396548451200734,-0.0838494013332628,-0.3126990498674712,,,,,,
1616,1.0,True,14,17484,-0.3926742217667754,-0.0829038886407427,-0.3097703331260327,,,,-0.6311922023708545,-0.3965490115172747,-0.0838494064247573,-0.3126996050925174,,,,,,
1617,1.0,True,14,17580,-0.3926750739101006,-0.0829038951724606,-0.3097711787376399,,,,-0.6311953032740336,-0.3965498663386217,-0.0838494143529942,-0.3127004519856275,,,,,,
1618,1.0,True,14,17652,-0.3926757603648827,-0.0829039004708742,-0.3097718598940085,,,,-0.6311977969611002,-0.3965505550534322,-0.0838494207709464,-0.3127011342824857,,,,,,
1619,1.0,True,14,17724,-0.3926762966641975,-0.0829039035718511,-0.3097723930923464,,,,-0.6311997397602587,-0.3965510930777003,-0.0838494247494926,-0.3127016683282076,,,,,,
1620,1.0,True,14,17784,-0.3926767450055722,-0.0829039065097312,-0.309772838495841,,,,-0.6312013682503983,-0.3965515428105616,-0.0838494284191354,-0.3127021143914262,,,,,,
1621,1.0,True,14,17940,-0.3926780464749478,-0.0829039157187859,-0.3097741307561619,,,,-0.6312060989414748,-0.3965528484371672,-0.083849439754898,-0.3127034086822691,,,,,,
1622,1.0,True,14,18018,-0.3926787954807131,-0.0829039219373858,-0.3097748735433273,,,,-0.6312088313986444,-0.3965535997793064,-0.0838494471987949,-0.3127041525805115,,,,,,
1623,1.0,True,14,18066,-0.3926791879226137,-0.0829039249018876,-0.3097752630207261,,,,-0.6312102606647026,-0.3965539934269302,-0.0838494508053213,-0.3127045426216088,,,,,,
1624,1.0,True,14,18192,-0.3926802148150211,-0.0829039319537005,-0.3097762828613206,,,,-0.6312139942872816,-0.396555023549649,-0.083849459535732,-0.3127055640139169,,,,,,
1625,1.0,True,14,18222,-0.3926805086489107,-0.0829039341716272,-0.3097765744772834,,,,-0.631215069562368,-0.396555318251503,-0.0838494622349035,-0.3127058560165994,,,,,,
1626,1.0,True,14,18366,-0.3926816135065343,-0.0829039417869219,-0.3097776717196124,,,,-0.6312190860285751,-0.3965564266133904,-0.0838494716575127,-0.3127069549558777,,,,,,
1627,1.0,True,14,18456,-0.3926823799593183,-0.0829039476138894,-0.3097784323454289,,,,-0.6312218825616791,-0.3965571954345327,-0.0838494787387832,-0.3127077166957494,,,,,,
1628,1.0,True,14,18498,-0.3926827774879452,-0.0829039501320505,-0.3097788273558947,,,,-0.6312233385262447,-0.3965575941456177,-0.0838494819100672,-0.3127081122355505,,,,,,
1629,1.0,True,14,18546,-0.3926832095929056,-0.0829039529488755,-0.30977925664403,,,,-0.6312249211221617,-0.3965580275525022,-0.0838494854343285,-0.3127085421181737,,,,,,
1630,1.0,True,14,18618,-0.3926837994810911,-0.0829039574066484,-0.3097798420744427,,,,-0.6312270681998542,-0.396558619307477,-0.0838494908572513,-0.3127091284502256,,,,,,
1631,1.0,True,14,18684,-0.3926843637688328,-0.082903962294376,-0.3097804014744568,,,,-0.6312291272990873,-0.3965591853489179,-0.0838494966669727,-0.3127096886819451,,,,,,
1632,1.0,True,14,18780,-0.3926851556642513,-0.0829039679551371,-0.3097811877091141,,,,-0.6312320188850807,-0.3965599797235264,-0.0838495036242925,-0.3127104760992339,,,,,,
1633,1.0,True,14,18888,-0.3926859278549954,-0.0829039728020652,-0.3097819550529301,,,,-0.6312348259677469,-0.3965607544605312,-0.0838495097344327,-0.3127112447260984,,,,,,
1634,1.0,True,14,18936,-0.3926862570557897,-0.0829039743507075,-0.3097822827050822,,,,-0.6312360247520137,-0.3965610846993244,-0.0838495118235598,-0.3127115728757645,,,,,,
1635,1.0,True,14,19026,-0.3926869094828211,-0.0829039784025527,-0.3097829310802683,,,,-0.6312383933186867,-0.3965617392222241,-0.0838495169427243,-0.3127122222794998,,,,,,
1636,1.0,True,14,19182,-0.3926880381359784,-0.0829039865368665,-0.3097840515991119,,,,-0.6312425031562999,-0.3965628714721778,-0.0838495269217801,-0.3127133445503977,,,,,,
1637,1.0,True,14,19266,-0.3926886984145513,-0.0829039906853156,-0.3097847077292356,,,,-0.6312449090131224,-0.3965635338447089,-0.0838495321529005,-0.3127140016918084,,,,,,
1638,1.0,True,14,19302,-0.3926889867700397,-0.0829039923561041,-0.3097849944139356,,,,-0.6312459630641221,-0.3965638230673079,-0.0838495342961465,-0.3127142887711614,,,,,,
1639,1.0,True,14,19374,-0.3926895856839695,-0.0829039963351997,-0.3097855893487697,,,,-0.6312481534911101,-0.3965644238366445,-0.0838495392576286,-0.3127148845790158,,,,,,
1640,1.0,True,14,19428,-0.3926900102633321,-0.0829039989415937,-0.3097860113217383,,,,-0.6312497033745013,-0.3965648497500511,-0.0838495425619561,-0.3127153071880949,,,,,,
1641,1.0,True,14,19524,-0.3926906650123045,-0.0829040026686583,-0.3097866623436462,,,,-0.6312520861069798,-0.396565506619403,-0.0838495473600422,-0.3127159592593608,,,,,,
1642,1.0,True,14,19650,-0.3926915349580412,-0.0829040088274413,-0.3097875261305999,,,,-0.6312552585757892,-0.396566379299587,-0.0838495549393504,-0.3127168243602365,,,,,,
1643,1.0,True,14,19698,-0.3926919114157235,-0.082904011341893,-0.3097879000738304,,,,-0.6312566307628835,-0.3965667569785757,-0.0838495580702928,-0.3127171989082829,,,,,,
1644,1.0,True,14,19806,-0.392692659060873,-0.0829040166163182,-0.3097886424445548,,,,-0.6312593551550332,-0.396567507007919,-0.083849564567532,-0.312717942440387,,,,,,
1645,1.0,True,14,19896,-0.3926932749887546,-0.0829040199738652,-0.3097892550148894,,,,-0.6312616044837693,-0.3965681248331811,-0.083849568933881,-0.3127185558993001,,,,,,
1646,1.0,True,14,19962,-0.3926936548151009,-0.0829040224306223,-0.3097896323844785,,,,-0.6312629868239396,-0.3965685058569282,-0.0838495720113985,-0.3127189338455297,,,,,,
1647,1.0,True,14,20070,-0.3926944294593297,-0.08290402728081,-0.3097904021785197,,,,-0.6312658176971122,-0.3965692828991283,-0.0838495781299819,-0.3127197047691464,,,,,,
1648,1.0,True,14,20142,-0.3926948998349854,-0.0829040297248203,-0.3097908701101651,,,,-0.6312675342798207,-0.3965697547731604,-0.0838495813433238,-0.3127201734298366,,,,,,
1649,1.0,True,14,20214,-0.3926953817948171,-0.0829040331244598,-0.3097913486703573,,,,-0.6312692878817462,-0.3965702382941896,-0.0838495855295048,-0.3127206527646847,,,,,,
1650,1.0,True,14,20276,-0.3926957379788786,-0.0829040349504595,-0.309791703028419,,,,-0.6312705853054472,-0.3965705955573544,-0.083849587938371,-0.3127210076189833,,,,,,
1651,1.0,True,14,20402,-0.39269649044703,-0.0829040399181342,-0.3097924505288958,,,,-0.6312733273022657,-0.3965713503938442,-0.0838495941359058,-0.3127217562579383,,,,,,
1652,1.0,True,14,20462,-0.3926968097286359,-0.082904041968728,-0.3097927677599078,,,,-0.6312744891768728,-0.3965716706788905,-0.0838495967086373,-0.3127220739702532,,,,,,
1653,1.0,True,14,20534,-0.3926972609254427,-0.0829040446822965,-0.3097932162431462,,,,-0.6312761349817828,-0.3965721233124999,-0.0838496001625173,-0.3127225231499826,,,,,,
1654,1.0,True,14,20678,-0.3926981772302443,-0.0829040500368824,-0.3097941271933619,,,,-0.6312794785623055,-0.3965730424724129,-0.0838496070177982,-0.3127234354546147,,,,,,
1655,1.0,True,14,20714,-0.3926983675700162,-0.082904051049357,-0.3097943165206591,,,,-0.6312801690709607,-0.3965732334453634,-0.0838496083409549,-0.3127236251044084,,,,,,
1656,1.0,True,14,20798,-0.3926988483313299,-0.0829040528264756,-0.3097947955048543,,,,-0.6312819223690713,-0.3965737157096596,-0.0838496109086512,-0.3127241048010084,,,,,,
1657,1.0,True,14,20972,-0.3926999044081886,-0.0829040592182535,-0.3097958451899351,,,,-0.6312857784265336,-0.3965747750662705,-0.0838496190282365,-0.3127251560380339,,,,,,
1658,1.0,True,14,21020,-0.3927002540951091,-0.0829040616889033,-0.3097961924062057,,,,-0.631287059887326,-0.3965751258378275,-0.0838496220730467,-0.3127255037647808,,,,,,
